1, 0, 0.1963563, -0.1087666, 2.615129
1, 1, 0.1925861, 0.2112291, 2.606092
1, 2, 0.1880167, 0.5216683, 2.583773
1, 3, 0.188878, 0.6657767, 2.55765
1, 4, 0.002294076, 0.415514, 2.601885
1, 5, -0.02692252, 0.1602543, 2.605494
1, 6, -0.0227392, -0.05852003, 2.557731
1, 7, -0.005422494, -0.1331686, 2.553126
1, 8, 0.3679896, 0.3999422, 2.552634
1, 9, 0.411695, 0.1628254, 2.556193
1, 10, 0.4095236, -0.05861937, 2.506613
1, 11, 0.3881158, -0.116292, 2.503912
1, 12, 0.1099795, -0.1036053, 2.586103
1, 13, 0.1607436, -0.5155661, 2.688047
1, 14, 0.1847136, -0.8559042, 2.711188
1, 15, 0.1836813, -0.931767, 2.616429
1, 16, 0.2770236, -0.1107655, 2.568063
1, 17, 0.259081, -0.5168256, 2.6792
1, 18, 0.2358258, -0.8585008, 2.708928
1, 19, 0.2450402, -0.9259353, 2.608142
1, 20, 0.1893083, 0.4453977, 2.591729
1, 21, -0.003749488, -0.2125316, 2.554238
1, 22, 0.04249319, -0.1282796, 2.52049
1, 23, 0.3847786, -0.1945641, 2.503884
1, 24, 0.3430699, -0.1172486, 2.484724
2, 0, 0.1963182, -0.1091021, 2.615335
2, 1, 0.1925997, 0.2112273, 2.606149
2, 2, 0.1881128, 0.5219043, 2.583803
2, 3, 0.1889219, 0.6658973, 2.557797
2, 4, 0.002327631, 0.4155183, 2.601829
2, 5, -0.02692388, 0.1603045, 2.60542
2, 6, -0.02273664, -0.05848758, 2.55783
2, 7, -0.004322302, -0.1318245, 2.5542
2, 8, 0.3680071, 0.3999594, 2.552653
2, 9, 0.4118151, 0.1625569, 2.556364
2, 10, 0.4095807, -0.05831015, 2.506631
2, 11, 0.3889737, -0.1148928, 2.505145
2, 12, 0.1099384, -0.1039326, 2.586211
2, 13, 0.1609485, -0.5158668, 2.688366
2, 14, 0.1846337, -0.8552516, 2.712064
2, 15, 0.1858559, -0.9310846, 2.61155
2, 16, 0.2769868, -0.1111124, 2.568363
2, 17, 0.259028, -0.5169297, 2.679116
2, 18, 0.2368941, -0.8590066, 2.71003
2, 19, 0.2443727, -0.9265243, 2.607771
2, 20, 0.1893717, 0.445533, 2.591771
2, 21, 0.001063614, -0.2119106, 2.549576
2, 22, 0.04200868, -0.130423, 2.522329
2, 23, 0.3831792, -0.1949026, 2.502756
2, 24, 0.3441797, -0.1162942, 2.486964
3, 0, 0.1962992, -0.1091087, 2.615381
3, 1, 0.1926546, 0.2112441, 2.606153
3, 2, 0.1884506, 0.5220013, 2.583656
3, 3, 0.188928, 0.6659258, 2.557892
3, 4, 0.002380287, 0.4156123, 2.601848
3, 5, -0.0269183, 0.160307, 2.605428
3, 6, -0.02285366, -0.05846517, 2.557836
3, 7, -0.004086777, -0.1327302, 2.554317
3, 8, 0.3680282, 0.39998, 2.552583
3, 9, 0.411882, 0.1625051, 2.55646
3, 10, 0.409594, -0.05799608, 2.506646
3, 11, 0.3882653, -0.1153029, 2.505052
3, 12, 0.1099214, -0.1039306, 2.58625
3, 13, 0.1610118, -0.5158865, 2.688548
3, 14, 0.1849557, -0.8552668, 2.712002
3, 15, 0.1863818, -0.9306514, 2.61063
3, 16, 0.2769636, -0.111128, 2.568399
3, 17, 0.2590742, -0.5172356, 2.678983
3, 18, 0.2366042, -0.8587843, 2.709965
3, 19, 0.2439012, -0.9268121, 2.607944
3, 20, 0.1896215, 0.445609, 2.591673
3, 21, -2.824147E-06, -0.2132082, 2.553324
3, 22, 0.04163595, -0.1345908, 2.523901
3, 23, 0.3841, -0.1943793, 2.502401
3, 24, 0.3428954, -0.104201, 2.486381
4, 0, 0.1961296, -0.1084674, 2.615358
4, 1, 0.1926504, 0.2116241, 2.606236
4, 2, 0.1885302, 0.5222287, 2.583827
4, 3, 0.1888936, 0.6659724, 2.557969
4, 4, 0.002390454, 0.4156551, 2.601946
4, 5, -0.02694292, 0.1604026, 2.605432
4, 6, -0.02289793, -0.05848664, 2.55775
4, 7, -0.004258947, -0.1325779, 2.553598
4, 8, 0.3680565, 0.4000012, 2.552585
4, 9, 0.4121637, 0.1622618, 2.556834
4, 10, 0.4095977, -0.05799842, 2.506647
4, 11, 0.3878765, -0.115379, 2.505092
4, 12, 0.1097619, -0.1032896, 2.586347
4, 13, 0.1614297, -0.5160675, 2.68882
4, 14, 0.1849746, -0.8552706, 2.712033
4, 15, 0.1874848, -0.9303887, 2.607095
4, 16, 0.2767831, -0.1104785, 2.568251
4, 17, 0.2591709, -0.5173919, 2.67888
4, 18, 0.2364652, -0.8582855, 2.710089
4, 19, 0.243791, -0.9277822, 2.605644
4, 20, 0.1896851, 0.4458723, 2.59182
4, 21, 0.001066418, -0.2123126, 2.554379
4, 22, 0.04169704, -0.1396013, 2.52465
4, 23, 0.3815762, -0.195135, 2.499529
4, 24, 0.3430359, -0.1171981, 2.484457
5, 0, 0.1961308, -0.1084753, 2.61538
5, 1, 0.1927964, 0.2117857, 2.60625
5, 2, 0.189086, 0.5229231, 2.58385
5, 3, 0.1889104, 0.6660475, 2.558067
5, 4, 0.002332658, 0.4153289, 2.601797
5, 5, -0.02698767, 0.1604876, 2.605443
5, 6, -0.02290777, -0.05845793, 2.557758
5, 7, -0.004267881, -0.132476, 2.554974
5, 8, 0.3680814, 0.400026, 2.552597
5, 9, 0.4119694, 0.1603394, 2.556332
5, 10, 0.4095504, -0.05802296, 2.50657
5, 11, 0.3877497, -0.1158044, 2.505002
5, 12, 0.109758, -0.1033449, 2.586357
5, 13, 0.1613159, -0.5161383, 2.68898
5, 14, 0.1848647, -0.8552798, 2.712
5, 15, 0.1876695, -0.9301264, 2.606959
5, 16, 0.2767853, -0.1104739, 2.568267
5, 17, 0.2589385, -0.5135859, 2.677365
5, 18, 0.2363664, -0.8582169, 2.71005
5, 19, 0.2435506, -0.9276572, 2.606338
5, 20, 0.1901244, 0.4464132, 2.591835
5, 21, -0.002477993, -0.2125994, 2.555915
5, 22, 0.04177453, -0.1368591, 2.522642
5, 23, 0.3821834, -0.1941329, 2.500147
5, 24, 0.3426938, -0.09852097, 2.486185
6, 0, 0.1960333, -0.1085588, 2.615501
6, 1, 0.1928009, 0.2117888, 2.606282
6, 2, 0.1891429, 0.522964, 2.583863
6, 3, 0.1889181, 0.6660415, 2.558139
6, 4, 0.002474203, 0.4153687, 2.601818
6, 5, -0.02698804, 0.1604908, 2.605449
6, 6, -0.02295471, -0.05846639, 2.557857
6, 7, -0.004501181, -0.1322786, 2.555722
6, 8, 0.3680864, 0.400036, 2.552607
6, 9, 0.4122325, 0.1603239, 2.556479
6, 10, 0.4094927, -0.0579799, 2.506581
6, 11, 0.387741, -0.1155033, 2.505448
6, 12, 0.1096807, -0.1034116, 2.586406
6, 13, 0.1612722, -0.5163847, 2.689397
6, 14, 0.1848943, -0.8553016, 2.712043
6, 15, 0.1884007, -0.9302522, 2.604326
6, 16, 0.2766631, -0.1105753, 2.568477
6, 17, 0.2588848, -0.5147537, 2.677678
6, 18, 0.2366122, -0.8585963, 2.710376
6, 19, 0.2436586, -0.9287058, 2.606799
6, 20, 0.1901639, 0.4464432, 2.591856
6, 21, -0.0001060357, -0.2138837, 2.562266
6, 22, 0.04206834, -0.1310012, 2.521917
6, 23, 0.3830569, -0.1948407, 2.501978
6, 24, 0.3427517, -0.1180186, 2.484567
7, 0, 0.1960169, -0.1084962, 2.61554
7, 1, 0.1928273, 0.2118223, 2.606304
7, 2, 0.1892018, 0.5229662, 2.583873
7, 3, 0.1889648, 0.6660886, 2.558171
7, 4, 0.002542758, 0.4153381, 2.601832
7, 5, -0.02702309, 0.1605581, 2.605455
7, 6, -0.02299758, -0.05842887, 2.55795
7, 7, -0.004699349, -0.1325887, 2.554904
7, 8, 0.368083, 0.4000864, 2.552531
7, 9, 0.4125024, 0.1606284, 2.55664
7, 10, 0.4095115, -0.05791302, 2.506591
7, 11, 0.3883792, -0.1157843, 2.504942
7, 12, 0.1096708, -0.1033809, 2.58641
7, 13, 0.1612936, -0.5164434, 2.689485
7, 14, 0.1853656, -0.8555349, 2.71239
7, 15, 0.1886533, -0.9300113, 2.604623
7, 16, 0.2766368, -0.1104569, 2.568573
7, 17, 0.2586387, -0.5147856, 2.677666
7, 18, 0.2361872, -0.8589341, 2.71046
7, 19, 0.2436521, -0.9286974, 2.60681
7, 20, 0.1902149, 0.4464568, 2.591868
7, 21, -1.231687E-05, -0.2132522, 2.55386
7, 22, 0.04221998, -0.132001, 2.521973
7, 23, 0.3823853, -0.1942355, 2.501458
7, 24, 0.3425005, -0.100463, 2.486632
8, 0, 0.1958398, -0.1085681, 2.615659
8, 1, 0.1928027, 0.2118109, 2.606311
8, 2, 0.1892041, 0.5229496, 2.583807
8, 3, 0.1889725, 0.666122, 2.558195
8, 4, 0.002493581, 0.4153736, 2.601944
8, 5, -0.02700735, 0.1605009, 2.605462
8, 6, -0.02297553, -0.05844856, 2.558028
8, 7, -0.004660772, -0.1325062, 2.555877
8, 8, 0.3680937, 0.4000807, 2.552538
8, 9, 0.4125158, 0.1606247, 2.556692
8, 10, 0.4095253, -0.05792385, 2.506596
8, 11, 0.3887298, -0.1164165, 2.505519
8, 12, 0.1095043, -0.1034367, 2.586526
8, 13, 0.1613754, -0.5164549, 2.689574
8, 14, 0.1855525, -0.8555629, 2.712597
8, 15, 0.1876796, -0.929556, 2.603797
8, 16, 0.2764577, -0.1105419, 2.568681
8, 17, 0.258999, -0.5118797, 2.676653
8, 18, 0.2348896, -0.8584175, 2.71092
8, 19, 0.2438716, -0.92848, 2.605731
8, 20, 0.1902103, 0.446446, 2.591831
8, 21, -0.003745162, -0.2126447, 2.555586
8, 22, 0.04183663, -0.1331966, 2.523148
8, 23, 0.3834529, -0.1950327, 2.503703
8, 24, 0.342488, -0.098603, 2.485994
9, 0, 0.1957366, -0.1085926, 2.615714
9, 1, 0.1928039, 0.2118093, 2.606316
9, 2, 0.1893054, 0.5229272, 2.583718
9, 3, 0.1889734, 0.6661032, 2.558255
9, 4, 0.00261885, 0.4153044, 2.601954
9, 5, -0.02704423, 0.1605594, 2.605375
9, 6, -0.02298943, -0.05844283, 2.558027
9, 7, -0.004723276, -0.1322121, 2.554941
9, 8, 0.3681983, 0.4001961, 2.55255
9, 9, 0.4126074, 0.160601, 2.556768
9, 10, 0.409521, -0.05791053, 2.506601
9, 11, 0.387979, -0.1156801, 2.5053
9, 12, 0.1092649, -0.1040179, 2.586693
